Coin Code,Exchange,Market,Buy,Sell,Last,Volume
42,CRYPTSY,BTC,74.33073372,74.33073372,0.06551501,74.33073372

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
ADT,CRYPTSY,LTC,1.8E-7,1.8E-7,3.927859117563783E7,1.8E-7

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
ALF,CRYPTSY,BTC,1.58E-6,1.58E-6,93230.96728979,1.58E-6

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
AMC,CRYPTSY,BTC,2.26E-6,2.26E-6,212631.77245915,2.26E-6

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
ANC,CRYPTSY,BTC,0.0014577,0.0014577,8194.44072214,0.0014577
ANC,CRYPTSY,LTC,0.06125812,0.06125812,1251.20632694,0.06125812
ANC,COINEX,BTC,0.2,0.2,5.08458274E8,150000.0

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
ARG,CRYPTSY,BTC,4.703E-5,4.703E-5,8183.57113931,4.703E-5

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
ASC,CRYPTSY,LTC,1.089E-5,1.089E-5,5308675.42560873,1.089E-5
ASC,COINEX,BTC,0.2,0.2,3.447187072086E12,18.0
ASC,COINEX,DOGE,0.2,0.2,3.404704476329E12,1.8592499E7
ASC,COINEX,LTC,0.2,0.2,4.278870568908E12,1161.0

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
AUR,CRYPTSY,BTC,0.00298737,0.00298737,48778.5135117,0.00298737
AUR,CRYPTSY,LTC,0.121,0.121,2735.85930032,0.121
AUR,BTER,BTC,0.00286,0.00301997,3064.002,0.00301999

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BAT,CRYPTSY,LTC,2.4E-7,2.4E-7,1.7875874812184092E8,2.4E-7
BAT,CRYPTSY,BTC,1.0E-8,1.0E-8,5.45592132275449E7,1.0E-8

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BC,CRYPTSY,BTC,9.509E-5,9.509E-5,471882.65582515,9.509E-5
BC,BTER,BTC,9.41E-5,9.522E-5,64841.336,9.521E-5

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BCX,CRYPTSY,BTC,6.81E-6,6.81E-6,204240.59927432,6.81E-6

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BEN,CRYPTSY,BTC,1.7E-5,1.7E-5,18019.46588258,1.7E-5

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BET,CRYPTSY,BTC,6.87E-6,6.87E-6,147424.17584991,6.87E-6
BET,COINEX,LTC,0.2,0.2,3.798980663E10,11650.0
BET,COINEX,BTC,0.2,0.2,1.03232650405E11,580.0

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BFC,COINEX,BTC,0.2,0.2,1.513194881145E12,29.0

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BOC,COINEX,LTC,0.2,0.2,1.998E10,363.0
BOC,COINEX,BTC,0.2,0.2,3.09328284298E11,65.0

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BQC,CRYPTSY,BTC,1.063E-5,1.063E-5,63574.44144441,1.063E-5
BQC,BTER,BTC,1.14E-5,1.288E-5,243664.16,1.25E-5
BQC,BTER,CNY,0.029,0.0327,319446.149,0.029

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BTB,CRYPTSY,BTC,0.042,0.042,20.91945648,0.042
BTB,BTER,BTC,0.04404,0.0442,46.6531,0.04371
BTB,BTER,CNY,91.55,112.99,15.682,111.7

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BTC,CRYPTSY,USD,0.0,0.0,0.0,0.0
BTC,BTER,CNY,2306.0,2344.98,449.6617,2306.0
BTC,BITTREX,10-5,9.0E-6,9.0E-6,141.0,9.0E-6
BTC,BITTREX,365,2.79,2.79,1.15844341,2.79
BTC,BITTREX,888,9.05E-6,9.05E-6,124025.93656775,9.05E-6
BTC,BITTREX,AAA,0.36411,0.36411,-1.0,0.36411
BTC,BITTREX,APH,7.1E-7,7.1E-7,1025461.74322321,7.1E-7
BTC,BITTREX,AUR,0.0023,0.0023,4.89732102,0.0023
BTC,BITTREX,BC,9.3E-5,9.3E-5,2696.38954853,9.3E-5
BTC,BITTREX,BEA,1.07E-5,1.07E-5,-1.0,1.07E-5
BTC,BITTREX,BELA,5.0E-7,5.0E-7,5468.59488508,5.0E-7
BTC,BITTREX,BELI,1.0E-8,1.0E-8,1000000.0,1.0E-8
BTC,BITTREX,BLTZ,1.16E-6,1.16E-6,1991163.97233096,1.16E-6
BTC,BITTREX,BNS,3.0E-8,3.0E-8,200490.50114118,3.0E-8
BTC,BITTREX,BONES,2.05E-6,2.05E-6,100.95692365,2.05E-6
BTC,BITTREX,BTL,4.1E-6,4.1E-6,257267.05310226,4.1E-6
BTC,BITTREX,C2,8.0E-6,8.0E-6,13843.60570494,8.0E-6
BTC,BITTREX,CAT,7.0E-5,7.0E-5,-1.0,7.0E-5
BTC,BITTREX,CATC,9.5E-5,9.5E-5,7958.02423307,9.5E-5
BTC,BITTREX,CESC,1.5E-6,1.5E-6,223401.56839006,1.5E-6
BTC,BITTREX,CGA,0.00115,0.00115,-1.0,0.00115
BTC,BITTREX,CGB,0.00265,0.00265,-1.0,0.00265
BTC,BITTREX,COMM,-1.0,-1.0,-1.0,-1.0
BTC,BITTREX,DIME,1.0E-8,1.0E-8,-1.0,1.0E-8
BTC,BITTREX,DOGE,9.8E-7,9.8E-7,1884560.45078644,9.8E-7
BTC,BITTREX,DRK,0.0013799,0.0013799,76.89560629,0.0013799
BTC,BITTREX,EAC,6.0E-8,6.0E-8,-1.0,6.0E-8
BTC,BITTREX,ECC,4.0E-8,4.0E-8,2261238.67757626,4.0E-8
BTC,BITTREX,EFL,1.405E-4,1.405E-4,51202.94443007,1.405E-4
BTC,BITTREX,EMC2,4.12E-6,4.12E-6,19467.27254817,4.12E-6
BTC,BITTREX,EXE,7.0E-5,7.0E-5,158.57738089,7.0E-5
BTC,BITTREX,FAC,3.0E-5,3.0E-5,44.94,3.0E-5
BTC,BITTREX,FLT,2.0E-6,2.0E-6,3010.865,2.0E-6
BTC,BITTREX,FRX,1.0E-8,1.0E-8,-1.0,1.0E-8
BTC,BITTREX,FTC,2.5E-5,2.5E-5,90.4,2.5E-5
BTC,BITTREX,GAC,2.6E-6,2.6E-6,57077.25001184,2.6E-6
BTC,BITTREX,GER,2.02E-5,2.02E-5,34849.79419434,2.02E-5
BTC,BITTREX,GLD,4.5E-5,4.5E-5,-1.0,4.5E-5
BTC,BITTREX,GPUC,5.0E-8,5.0E-8,430248.9476109,5.0E-8
BTC,BITTREX,GRCE,1.2E-5,1.2E-5,5188.17660604,1.2E-5
BTC,BITTREX,GRS,1.0E-5,1.0E-5,43164.76203285,1.0E-5
BTC,BITTREX,H2O,3.6E-7,3.6E-7,62815.72110458,3.6E-7
BTC,BITTREX,HIC,2.0E-6,2.0E-6,331882.75689173,2.0E-6
BTC,BITTREX,HIRO,6.65E-6,6.65E-6,775.43784204,6.65E-6
BTC,BITTREX,HKC,1.1E-7,1.1E-7,7035347.33063653,1.1E-7
BTC,BITTREX,HPC,1.1E-6,1.1E-6,-1.0,1.1E-6
BTC,BITTREX,ICN,8.8E-6,8.8E-6,81.35923584,8.8E-6
BTC,BITTREX,IFC,4.0E-8,4.0E-8,-1.0,4.0E-8
BTC,BITTREX,IPC,1.0E-7,1.0E-7,4094.30856197,1.0E-7
BTC,BITTREX,IQD,1.88E-4,1.88E-4,-1.0,1.88E-4
BTC,BITTREX,ISR,5.7E-4,5.7E-4,378289.26027438,5.7E-4
BTC,BITTREX,JBG,3.0E-7,3.0E-7,2000.0,3.0E-7
BTC,BITTREX,KARM,1.0E-8,1.0E-8,11543.0,1.0E-8
BTC,BITTREX,KMC,3.5E-7,3.5E-7,626692.5488587,3.5E-7
BTC,BITTREX,LGD,-1.0,-1.0,-1.0,-1.0
BTC,BITTREX,LTC,0.024,0.024,183.78271279,0.024
BTC,BITTREX,MEOW,3.0E-8,3.0E-8,-1.0,3.0E-8
BTC,BITTREX,MINT,1.4E-7,1.4E-7,1060275.20609044,1.4E-7
BTC,BITTREX,MMC,1.55E-4,1.55E-4,3347.07203885,1.55E-4
BTC,BITTREX,MPL,6.0E-8,6.0E-8,507796.55299746,6.0E-8
BTC,BITTREX,MRS,3.19E-5,3.19E-5,-1.0,3.19E-5
BTC,BITTREX,MUN,7.497E-5,7.497E-5,18115.94398608,7.497E-5
BTC,BITTREX,MYR,7.0E-6,7.0E-6,1209.32287722,7.0E-6
BTC,BITTREX,MZC,2.25E-6,2.25E-6,-1.0,2.25E-6
BTC,BITTREX,NLG,2.85E-6,2.85E-6,9276955.27706023,2.85E-6
BTC,BITTREX,NXT,6.5E-5,6.5E-5,-1.0,6.5E-5
BTC,BITTREX,NYC,1.0E-8,1.0E-8,-1.0,1.0E-8
BTC,BITTREX,PAWN,1.999E-5,1.999E-5,47094.29255283,1.999E-5
BTC,BITTREX,PCC,1.0E-6,1.0E-6,29725.42659243,1.0E-6
BTC,BITTREX,PCN,1.2E-7,1.2E-7,478578.81673579,1.2E-7
BTC,BITTREX,PLNC,1.481E-5,1.481E-5,23288.31986106,1.481E-5
BTC,BITTREX,POT,2.4E-5,2.4E-5,10468.84387438,2.4E-5
BTC,BITTREX,PPC,0.0043,0.0043,-1.0,0.0043
BTC,BITTREX,PT,4.0E-7,4.0E-7,-1.0,4.0E-7
BTC,BITTREX,PTC,5.1E-5,5.1E-5,20936.36259787,5.1E-5
BTC,BITTREX,Q2C,3.96E-6,3.96E-6,-1.0,3.96E-6
BTC,BITTREX,RBY,5.0E-6,5.0E-6,1209.38158324,5.0E-6
BTC,BITTREX,RDD,5.0E-8,5.0E-8,2208.16666667,5.0E-8
BTC,BITTREX,RT2,0.00538,0.00538,50.02213005,0.00538
BTC,BITTREX,SBC,5.2E-6,5.2E-6,-1.0,5.2E-6
BTC,BITTREX,SHA,3.8E-7,3.8E-7,118906.4508,3.8E-7
BTC,BITTREX,SHC,0.01,0.01,2.21E-6,0.01
BTC,BITTREX,SLR,8.75E-6,8.75E-6,24745.9505024,8.75E-6
BTC,BITTREX,SPA,3.3E-5,3.3E-5,418.5304112,3.3E-5
BTC,BITTREX,SPH,9.0E-7,9.0E-7,4159.24739346,9.0E-7
BTC,BITTREX,SRR,2.1E-6,2.1E-6,12119.1017062,2.1E-6
BTC,BITTREX,STD,8.9E-6,8.9E-6,1309.40070302,8.9E-6
BTC,BITTREX,STY,2.6E-7,2.6E-7,-1.0,2.6E-7
BTC,BITTREX,SYN,5.0E-7,5.0E-7,-1.0,5.0E-7
BTC,BITTREX,UTC,7.0E-4,7.0E-4,-1.0,7.0E-4
BTC,BITTREX,VTC,0.00257,0.00257,0.31783268,0.00257
BTC,BITTREX,WATER,1.4E-7,1.4E-7,1.397422646148563E7,1.4E-7
BTC,BITTREX,WDC,8.5E-5,8.5E-5,2.01023529,8.5E-5
BTC,BITTREX,XSV,1.55E-4,1.55E-4,3111.15875405,1.55E-4
BTC,BITTREX,ZEIT,3.0E-8,3.0E-8,-1.0,3.0E-8

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BTE,CRYPTSY,BTC,4.002E-5,4.002E-5,13285.77823095,4.002E-5
BTE,COINEX,BTC,0.2,0.2,6.4139064921E10,3000.0

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BTG,CRYPTSY,BTC,0.003033,0.003033,6.51946968,0.003033

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BTQ,BTER,CNY,0.57,0.6,11879.61,0.57

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BUK,CRYPTSY,BTC,1.1387E-4,1.1387E-4,2871.48605466,1.1387E-4
BUK,BTER,BTC,6.0E-5,1.13E-4,0.0,0.0

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
C2,BTER,BTC,2.75E-6,4.13E-6,0.0,1.67E-5

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
CACH,CRYPTSY,BTC,6.8181E-4,6.8181E-4,1411.60279832,6.8181E-4

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
CAP,CRYPTSY,BTC,9.53E-6,9.53E-6,215410.49866694,9.53E-6
CAP,COINEX,BTC,0.2,0.2,5.18292928001E11,1199.0

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
CASH,CRYPTSY,BTC,1.5E-5,1.5E-5,9159.29678077,1.5E-5

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
CAT,CRYPTSY,BTC,9.34E-5,9.34E-5,10981.53603904,9.34E-5
CAT,COINEX,BTC,0.2,0.2,1.3954405013E10,8498.0
CAT,COINEX,LTC,0.2,0.2,1.538175516E9,330000.0
CAT,COINEX,DOGE,0.2,0.2,2.05187551E8,7.202685981E9

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
CDC,BTER,BTC,3.211E-5,3.781E-5,0.0,4.238E-5

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
CENT,BTER,LTC,1.0E-7,1.3E-7,8.867820931E7,1.0E-7
CENT,BTER,CNY,5.66E-6,5.98E-6,1.4857891481E9,5.98E-6

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
CGB,CRYPTSY,BTC,0.00101797,0.00101797,3244.41698451,0.00101797
CGB,CRYPTSY,LTC,0.0385013,0.0385013,747.31037171,0.0385013
CGB,COINEX,BTC,0.2,0.2,1.41282163E9,100000.0

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
CLR,CRYPTSY,BTC,2.21E-4,2.21E-4,6474.51623652,2.21E-4

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
CMC,CRYPTSY,BTC,6.0E-5,6.0E-5,15448.03848736,6.0E-5
CMC,COINEX,BTC,0.2,0.2,5.920272E8,5510.0
CMC,BTER,CNY,0.3614,0.4,8622.081,0.3614
CMC,BTER,BTC,1.3975E-4,1.8995E-4,11.899,1.348E-4

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
CNC,CRYPTSY,LTC,2.2456E-4,2.2456E-4,39032.15152612,2.2456E-4
CNC,CRYPTSY,BTC,5.29E-6,5.29E-6,131144.48759437,5.29E-6
CNC,BTER,BTC,5.62E-6,6.0E-6,33188.558,5.61E-6
CNC,BTER,CNY,0.0138,0.015,194628.707,0.0138

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
COL,CRYPTSY,LTC,5.0E-8,5.0E-8,2.4853214700986972E8,5.0E-8

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
CPR,CRYPTSY,LTC,0.34333177,0.34333177,13.22973188,0.34333177

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
CRC,CRYPTSY,BTC,5.011E-5,5.011E-5,4073.79567339,5.011E-5

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
CSC,CRYPTSY,BTC,3.5E-6,3.5E-6,514044.85972479,3.5E-6

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
CTM,CRYPTSY,LTC,5.0E-8,5.0E-8,4.668634542634568E9,5.0E-8
CTM,COINEX,BTC,0.2,0.2,4.26406E13,1.0
CTM,COINEX,LTC,0.2,0.2,6.88963971444554E15,4.0
CTM,COINEX,DOGE,0.2,0.2,1.0800780440803032E16,80800.0

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
DBL,CRYPTSY,LTC,3.3914E-4,3.3914E-4,12277.91453964,3.3914E-4

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
DEM,CRYPTSY,BTC,2.256E-5,2.256E-5,26523.28613244,2.256E-5
DEM,COINEX,BTC,0.2,0.2,6.16809179795E11,1960.0

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
DGB,CRYPTSY,BTC,3.7E-7,3.7E-7,1.260340351598865E7,3.7E-7

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
DGC,CRYPTSY,LTC,0.00281018,0.00281018,19113.93021153,0.00281018
DGC,CRYPTSY,BTC,6.694E-5,6.694E-5,347552.04734701,6.694E-5
DGC,COINEX,BTC,0.2,0.2,4.1744641979E10,5000.0
DGC,BTER,BTC,6.587E-5,6.695E-5,34519.359,6.587E-5
DGC,BTER,CNY,0.1434,0.154,30699.368,0.1538

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
DMD,CRYPTSY,BTC,2.5701E-4,2.5701E-4,1405.88163805,2.5701E-4

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
DOGE,CRYPTSY,BTC,9.6E-7,9.6E-7,8.686939150099413E8,9.6E-7
DOGE,CRYPTSY,LTC,3.935E-5,3.935E-5,4.271480617733447E7,3.935E-5
DOGE,CRYPTSY,USD,0.0,0.0,0.0,0.0
DOGE,COINEX,BTC,0.2,0.2,2.12703912778857E14,101.0
DOGE,COINEX,LTC,0.2,0.2,3.5413778992671E13,4040.0
DOGE,BTER,CNY,0.002252,0.00228,8.7970004504E8,0.002251
DOGE,BTER,BTC,9.7E-7,9.7E-7,9.0556965422E7,9.8E-7

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
DRK,CRYPTSY,BTC,0.001254,0.001254,37303.23399794,0.001254

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
DTC,BTER,CNY,0.15,0.1582,30891.814,0.15
DTC,BTER,BTC,6.031E-5,6.52E-5,26344.919,6.52E-5

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
DVC,CRYPTSY,LTC,1.151E-5,1.151E-5,812289.475439,1.151E-5
DVC,CRYPTSY,BTC,2.7E-7,2.7E-7,1.350825911814813E7,2.7E-7
DVC,BTER,CNY,6.0E-4,6.5E-4,8873602.51,5.93E-4
DVC,BTER,LTC,1.136E-5,1.232E-5,448772.704,1.175E-5

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
EAC,CRYPTSY,BTC,8.0E-8,8.0E-8,8.356300542347775E7,8.0E-8
EAC,COINEX,BTC,0.2,0.2,1.75690477072443E14,10.0
EAC,COINEX,LTC,0.2,0.2,7.558223536633E12,430.0
EAC,COINEX,DOGE,0.2,0.2,6.265126588E9,1.0400001E7

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
ELC,CRYPTSY,BTC,4.0E-4,4.0E-4,7663.02314112,4.0E-4

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
ELP,CRYPTSY,LTC,1.633E-5,1.633E-5,201909.92061862,1.633E-5

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
EMD,CRYPTSY,BTC,5.33E-6,5.33E-6,111939.28147666,5.33E-6

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
EUR,KRAKEN,XVN,7.54,7.54,5.0,7.54
EUR,KRAKEN,XRP,125.0,125.0,7.35,125.0
EUR,KRAKEN,XDG,3098.0,3098.0,5.0,3098.0

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
EXC,COINEX,BTC,0.2,0.2,1.29209342E8,2500.0
EXC,BTER,CNY,0.1859,0.2096,116060.127,0.1882
EXC,BTER,BTC,7.651E-5,9.93E-5,6158.203,7.54E-5

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
EXE,CRYPTSY,BTC,7.539E-5,7.539E-5,39660.52162305,7.539E-5

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
EZC,CRYPTSY,LTC,1.6338E-4,1.6338E-4,95300.0496899,1.6338E-4
