Coin Code,Exchange,Market,Buy,Sell,Last,Volume
42,CRYPTSY,BTC,70.32499999,70.32499999,0.0882037,70.32499999

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
ADT,CRYPTSY,LTC,2.1E-7,2.1E-7,1.6020113226608545E8,2.1E-7

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
ALF,CRYPTSY,BTC,1.59E-6,1.59E-6,142668.07344117,1.59E-6

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
AMC,CRYPTSY,BTC,2.28E-6,2.28E-6,223921.08731056,2.28E-6

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
ANC,CRYPTSY,BTC,0.00146128,0.00146128,8950.47318659,0.00146128
ANC,CRYPTSY,LTC,0.05558743,0.05558743,1218.77135884,0.05558743
ANC,COINEX,BTC,0.2,0.2,5.18868598E8,110410.0

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
ARG,CRYPTSY,BTC,4.706E-5,4.706E-5,7090.95408647,4.706E-5

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
ASC,CRYPTSY,LTC,1.033E-5,1.033E-5,9736948.87335582,1.033E-5
ASC,COINEX,BTC,0.2,0.2,5.450037436033E12,20.0
ASC,COINEX,DOGE,0.2,0.2,6.862176202431E12,1.85E7
ASC,COINEX,LTC,0.2,0.2,6.278870568908E12,800.0

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
AUR,CRYPTSY,BTC,0.00297778,0.00297778,64949.00307311,0.00297778
AUR,CRYPTSY,LTC,0.1172035,0.1172035,2059.0090203,0.1172035
AUR,BTER,BTC,0.003001,0.003169,3189.588,0.003

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BAT,CRYPTSY,LTC,2.7E-7,2.7E-7,1.636660531717637E8,2.7E-7
BAT,CRYPTSY,BTC,1.0E-8,1.0E-8,5.51009512275449E7,1.0E-8

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BC,CRYPTSY,BTC,9.63E-5,9.63E-5,454330.44545499,9.63E-5
BC,BTER,BTC,9.399E-5,9.618E-5,37622.134,9.399E-5

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BCX,CRYPTSY,BTC,5.98E-6,5.98E-6,254318.97420806,5.98E-6

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BEN,CRYPTSY,BTC,1.96E-5,1.96E-5,26154.70676111,1.96E-5

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BET,CRYPTSY,BTC,7.45E-6,7.45E-6,150746.47120597,7.45E-6
BET,COINEX,LTC,0.2,0.2,3.798980663E10,11650.0
BET,COINEX,BTC,0.2,0.2,1.03232650405E11,580.0

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BFC,COINEX,BTC,0.2,0.2,1.513194881145E12,29.0

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BOC,COINEX,LTC,0.2,0.2,1.998E10,363.0
BOC,COINEX,BTC,0.2,0.2,3.09328284298E11,65.0

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BQC,CRYPTSY,BTC,1.088E-5,1.088E-5,58433.13564344,1.088E-5
BQC,BTER,BTC,1.2E-5,1.29E-5,292783.27,1.18E-5
BQC,BTER,CNY,0.0319,0.0322,165263.87,0.0319

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BTB,CRYPTSY,BTC,0.044,0.044,39.47881101,0.044
BTB,BTER,BTC,0.04527,0.04866,50.1613,0.0452
BTB,BTER,CNY,98.17,129.98,6.946,113.0

Coin Code,Exchange,Market,Buy,Sell,Last,Volume
BTC,CRYPTSY,USD,0.0,0.0,0.0,0.0
BTC,BTER,CNY,2515.0,2530.0,398.1733,2540.0
